HotelID,HotelName,star,taRating,reviewsCount,price,locality,country,city,thumbImage,description
2178250,Fairfield by Marriott Coimbatore,4,4.5,175,5545,Near Airport,India,Coimbatore,/2178/2178250/images/118387933_tn.jpg,"<p><b>Property Location: </b> With a stay at Fairfield by Marriott Coimbatore in Coimbatore, you'll be 1.7 mi (2.7 km) from Codissia Trade Fair Complex and 4.9 mi (7.9 km) from Gedee Car Museum.  This 4-star hotel is 5 mi (8 km) from Puliakulam Vinayagar Temple and 5.3 mi (8.5 km) from Singanallur Lake.</p><p><b>Rooms: </b> Make yourself at home in one of the 126 air-conditioned rooms featuring refrigerators and LED televisions. Digital programming provides entertainment, and wired and wireless Internet access is available for a surcharge. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include laptop-compatible safes and desks, as well as phones with free local calls.</p><p><b>Amenities: </b> Enjoy recreation amenities such as a fitness center or take in the view from a garden. Additional amenities at this hotel include complimentary wireless Internet access, concierge services, and babysitting/childcare (surcharge).</p><p><b>Dining: </b> Satisfy your appetite for lunch or dinner at Kovai Kitchen, a restaurant which specializes in international cuisine, or stay in and take advantage of the 24-hour room service. A complimentary hot/cold buffet breakfast is served daily from 7 AM to 10 AM.</p><p><b>Business, Other Amenities: </b> Featured amenities include a business center, express check-in, and express check-out. Planning an event in Coimbatore? This hotel has 2691 square feet (250 square meters) of space consisting of conference space and meeting rooms. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free valet parking is available onsite.</p>"
2181450,Hotel Chanma International,3,4.5,235,1445,Near Railway Station,India,Coimbatore,/2181/2181450/images/3f61e015_tn.jpg,"<p><b>Property Location: </b> Located in Coimbatore, Hotel Chanma International is in the business district, within a 15-minute drive of Puliakulam Vinayagar Temple and Gedee Car Museum.  This hotel is 3.6 mi (5.7 km) from Tamil Nadu Agricultural University and 6.5 mi (10.4 km) from Codissia Trade Fair Complex.</p><p><b>Rooms: </b> Stay in one of 50 guestrooms featuring LED televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Bathrooms with showers are provided. Conveniences include complimentary newspapers and day beds, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take advantage of recreation opportunities including a health club and an outdoor pool. Additional features at this hotel include complimentary wireless Internet access and concierge services. Guests can catch a ride to nearby destinations on the area shuttle (surcharge).</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers 24-hour room service. Local cuisine breakfasts are available daily from 7 AM to 9 AM for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include a business center, complimentary newspapers in the lobby, and dry cleaning/laundry services. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free valet parking is available onsite.</p>"
2360812,Poppys Hotel,4,4.5,80,3835,Sai Baba Colony,India,Coimbatore,/2360/2360812/images/g2_tn.jpg,"<p><b>Property Location: </b> With a stay at Poppys Hotel in Coimbatore, you'll be 2.9 mi (4.6 km) from Tamil Nadu Agricultural University and 4 mi (6.4 km) from Gedee Car Museum.  This 4.5-star hotel is 4.9 mi (7.9 km) from PSG College of Technology and 7.4 mi (11.9 km) from Codissia Trade Fair Complex.</p><p><b>Rooms: </b> Make yourself at home in one of the 87 air-conditioned rooms featuring minibars and flat-screen televisions. Complimentary wired and wireless Internet access is available. Private bathrooms with shower/tub combinations feature complimentary toiletries and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take advantage of recreation opportunities including an outdoor pool and a fitness center. Additional amenities at this hotel include complimentary wireless Internet access, concierge services, and wedding services.</p><p><b>Dining: </b> Grab a bite at one of the hotel's 3 restaurants, or stay in and take advantage of the 24-hour room service. A complimentary buffet breakfast is served daily from 7 AM to 10:30 AM.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary wired Internet access, a business center, and complimentary newspapers in the lobby. A shuttle from the airport to the hotel is provided for a surcharge (available 24 hours), and free valet parking is available onsite.</p>"
2361352,Treebo Hi Line Apartments,3,4.5,14,1375,Avinashi Road,India,Coimbatore,/2361/2361352/images/Facade_(16)_tn.jpg,"<p><b>Property Location: </b> Located in Coimbatore, Treebo Hi Line Apartments is within a 10-minute drive of Lotus Eye Hospital and Institute and Kovai Medical Center and Hospital.  This hotel is 3.6 mi (5.8 km) from Codissia Trade Fair Complex and 3.9 mi (6.2 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 13 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include desks and coffee/tea makers, and housekeeping is provided daily.</p><p><b>Dining: </b> Take advantage of the hotel's room service (during limited hours). A complimentary continental breakfast is served daily from 7 AM to 10:30 AM.</p><p><b>Business, Other Amenities: </b> Free self parking is available onsite.</p>"
2363680,OYO 5304 B Square Homes,3,,,,City Centre,India,Coimbatore,/2363/2363680/images/86327fa2668c2614_tn.jpg,"Facilities:With its easy accessibility to many key attractions, OYO 5304 B Square Homes in Coimbatore offers you the best services, experience and comfort at affordable rates. The property is well maintained by a trained and skillful OYO staff who ensure all your needs are catered to.Facilities:AC, Card Payment, Geyser and more are equipped in our property.To ensure the safety of guests, the hotel provides facilities like fire safety, first aid and round the clock security.Our 24-hour helpdesk offers further assistance to our guests.What's NearbyTo make the most of your visit, head out to famous tourist spots like Sree Ayyappan Temple and Eachanari Vinayagar Temple.If you run out of cash, there is Vijaya Bank ATM - Uppilipalayam, Indian Overseas Bank ATM and Corporation Bank ATM very close to the hotel."
2363750,OYO 8937 Ragu Residency,3,,,,Airport Road,India,Coimbatore,/2363/2363750/images/c16453e9e420fb8a_tn.jpg,"Facilities:OYO 8937 Ragu Residency is located strategically in Coimbatore to offer you the best services and comfort at affordable rates. The OYO is maintained with a skilled and friendly staff to ensure you have a good stay.Facilities:The property offers AC, Card Payment, Geyser and more.The hotel provides facilities like fire safety, first aid and round the clock security for the guests security.Our 24 hour helpdesk ensures your needs and requirements are catered to.What's NearbyTraverse Coimbatore to visit famous attractions like Sree Ayyappan Temple and Eachanari Vinayagar Temple.Axis Bank ATM, Canara Bank ATM and Corporation Bank ATM close to the hotel ensures you are never short on cash."
2363758,OYO 5323 Kamadenu Residency,3,,,,Airport Road,India,Coimbatore,/2363/2363758/images/f2e28e7061b81afc_tn.jpg,"Facilities:OYO 5323 Kamadenu Residency is located strategically in Coimbatore to offer you the best services and comfort at affordable rates. Maintained by a skilled and friendly staff, the OYO ensures you have a good stay.Facilities:All our rooms are well furnished and equipped with AC, Card Payment, Geyser and a lot more.We take our guests safety seriously and provide facilities like fire safety, first aid and round the clock security to ensure the same.Our 24 hour helpdesk ensures your needs and requirements are catered to.What's NearbyHead out to visit the key attractions of Coimbatore like Sree Ayyappan Temple and Eachanari Vinayagar Temple.If you run out of cash, there is Syndicate, IDBI Bank and Syndicate Bank ATM very close to the hotel."
2363772,OYO 9525 Park Service Apartments,3,,,,Airport Road,India,Coimbatore,/2363/2363772/images/79ef8c7d114edb58_tn.jpg," Facilities:OYO 9525 Park Service Apartments is located strategically in Coimbatore to offer you the best services and comfort at affordable rates. The OYO is maintained with a skilled and friendly staff to ensure you have a good stay.Facilities:The rooms are equipped with modern amenities like , ,  and much more.Safety measures are taken and facilities like fire safety, first aid and round the clock security are provided for the safety of guests.Our 24-hour helpdesk offers further assistance to our guests.What's NearbyTraverse Coimbatore to visit famous attractions like Sree Ayyappan Temple and Eachanari Vinayagar Temple.Federal Bank, Dena Bank ATM and Syndicate Bank close to the hotel ensures you are never short on cash."
2363786,OYO 9763 Red Wood Apartments,3,,,,Thondamuthur Road,India,Coimbatore,/2363/2363786/images/b40b26834eb46e2f_tn.jpg,"Facilities:OYO 9763 Red Wood Apartments in Coimbatore is an ideal choice of stay for business and leisure travelers, offering fine services at budget rates. The OYO is maintained with a skilled and friendly staff to ensure you have a good stay.Facilities:AC, Card Payment, Geyser and more are equipped in our property.Safety measures are taken and facilities like fire safety, first aid and round the clock security are provided for the safety of guests.Additionally, we have a 24-hour helpdesk to offer guests assistance at any hour.What's NearbyHead out to visit the key attractions of Coimbatore like Sree Ayyappan Temple and Eachanari Vinayagar Temple.Need cash? There is ICICI BANK ATM, Sbt Atm and Bank of India ATM nearby this property."
2363796,OYO 10551 Hotel RJ Grand,3,,,,Singanallur,India,Coimbatore,/2363/2363796/images/1_Room_tn.jpg,"<b>Description</b></p>Located in the heart of Coimbatore,  OYO 070 Hotel RJ Grandpromises a great experience to the guests at affordable rates. Maintained by a skilled and friendly staff, the OYO ensures you have a good stay.</p><p><strong>Facilities</strong></p><ul><li>The property offers AC,  Geyser and more.</li><li>The hotel provides facilities like fire safety, first aid and round the clock security for the guests security.</li><li>Our 24-hour helpdesk offers further assistance to our guests.</li></ul><p><strong>What's Nearby</strong></p><ul><li>Explore Coimbatore and visit the famous landmarks and attractions such as Sree Ayyappan Temple and Eachanari Vinayagar Temple among others.</li><li>Syndicate Bank, Dena Bank ATM and Federal Bank close to the hotel ensures you are never short on cash.</li></ul>"
2414182,Zip by Spree Hotel Mangala International,3,3.5,87,2127,City Centre,India,Coimbatore,/2414/2414182/images/Facade_tn.jpg,"<p><b>Property Location: </b> With a stay at Zip by Spree Hotel Mangala International in Coimbatore, you'll be within a 15-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 2.9 mi (4.6 km) from PSG College of Technology and 3.5 mi (5.7 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 68 air-conditioned rooms featuring minibars and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take advantage of recreation opportunities such as a 24-hour fitness center, or other amenities including complimentary wireless Internet access and concierge services.</p><p><b>Dining: </b> Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's 24-hour room service. Wrap up your day with a drink at the bar/lounge. Buffet breakfasts are available daily from 7:30 AM to 10 AM for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk. Free self parking is available onsite.</p>"
2417568,Grand Plaza,2,3.5,30,2767,Near Railway Station,India,Coimbatore,/2417/2417568/images/_NIK0492_-EXTERIOR_-_DAY_-_JPEG_-3_tn.jpg,"<p><b>Property Location: </b> When you stay at Grand Plaza in Coimbatore, you'll be within a 10-minute drive of Puliakulam Vinayagar Temple and Gedee Car Museum.  This hotel is 3.2 mi (5.1 km) from PSG College of Technology and 3.9 mi (6.3 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 54 air-conditioned rooms featuring fireplaces and flat-screen televisions. Private kitchens make it easy to prepare your meals. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take in the views from a rooftop terrace and make use of amenities such as complimentary wireless Internet access and concierge services. This hotel also features babysitting/childcare (surcharge) and a television in a common area.</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers 24-hour room service. Quench your thirst with your favorite drink at the bar/lounge. A complimentary full breakfast is served daily from 7:30 AM to 11 AM.</p><p><b>Business, Other Amenities: </b> Featured amenities include a 24-hour business center, express check-in, and express check-out. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free self parking is available onsite.</p>"
2425576,i Stay- Junction Railway Station,3,,,2352,Near Railway Station,India,Coimbatore,/2425/2425576/images/WhatsApp_Image_2018-03-27_at_12.12.51_PM_1__tn.jpg,"Offering well-appointed guest rooms to the travellers, i Stay is a fine property, ideal for those who want to stay close to the railway station. The hotel is located a short walk away from KG Cinemas. Race Course Park is also a few minutes' drive from the property. Perumal Temple is at a distance of only 500m.

All rooms are well-equipped and ensure a comfy stay. Standard amenities like a tea/coffee maker, telephone, flat screen television and an attached bathroom are available. Other facilities at the property comprise room service, internet, laundry and doctor on call."
2427250,Treebo Select Mapple Adhwryou,3,3.5,128,5309,,India,Coimbatore,/2427/2427250/images/Feature_Images_tn.jpg,"""Treebo Select Mapple Adhwryou

Treebo Select Mapple Adhwryou is a strategically located hotel which also comes packed with facilities and amenities. The property is a newly constructed 3-star hotel that boasts of 51 rooms and spans across 6 floors. The hotel is located at a short distance of 8km from the airport, 11.70 km from the Pune Railway Station, and the Shivaji Nagar Bus Stand is 14 km away. If you are travelling for leisure purposes, popular attractions such as Khan Palace , Shaniwar Wada, Raja Dinkar Kelkar Museum are 7 km away, and the world famous Osho International Meditation Resort is only 2 km away, and Phoenix Shopping Mall is also located nearby. For corporates travelling on business, corporate offices of Parle, Hero and LogiPark are all within 2km. The dining options are also extensive with many top-rated restaurants in the vicinity. Utility shops and hospitals are also not far from the hotel.\

The hotel comes packed with facilities and amenities which will make a stay here a very comfortable one. The facilities available include three banquet halls, an in-house bar which provides for room service, two restaurants on its premises serving multi-cuisine dishes,  a buffet style complimentary breakfast that offers both vegetarian and non-vegetarian options, where guests have options of North Indian or South Indian dishes. The hotel is also disable friendly with a wheelchair ramp installed, and the presence of two wheelchairs. In addition, the hotel has security, on-site parking that is free of charge, an elevator, laundry services via a third party with delivery on the same day, free Wifi, and iron boards on request are also available. The in-room amenities include  king-sized beds, air conditioned rooms, a mini-fridge, a wardrobe, a locker facility, a coffee table, an intercom facility, TV with cable/DTH connection, windows, a sofa, bathtubs, and more. 


Room Descriptions:

Oak

The hotel comes with 20 Oak (Standard) rooms with a maximum occupancy of 2 adults and 1 child. The rooms are spacious and well equipped and come with either a king-sized bed or twin beds that cannot be joined, complete with fresh and clean linen, a luggage shelf, a wardrobe, a locker facility, a mini fridge, air conditioned rooms, TV with cable/DTH connections, windows, an intercom facility, and an electric kettle with provisions for coffee, tea, sugar and milk sachets, as well as bottled water. The attached washroom comes with 24x7 running hot water and complimentary toiletries. The hotel also provides for a folding bed on request.

Bed Type: King-sized/Twin-sized beds that cannot be joined
Extra Mattress: Folding Bed Available
Room Type: Smoking

Maple

There are 16 Maple rooms available at the hotel which are spacious and can accommodate two adults and 1 child. The rooms come with either a king-sized bed or non-joinable twin beds with fresh and clean linen, a mini-fridge, windows, air conditioned rooms, TV with cable/DTH connection, an intercom facility, a wardrobe, a locker facility, a coffee table, and a sofa. The attached washrooms come with 24x7 running hot water and complimentary toiletries. Guests can also request for a folding bed, if required.

Bed Type: King-sized/Twin-sized beds that cannot be joined
Extra Mattress: Folding Bed Available
Room Type: Smoking

Mahogany

There are a total of 15 Mahogany rooms available at the hotel, and each room can accommodate 2 adults and 1 child spaciously. The in-room amenities include either a king-sized bed or twin beds that cannot be joined, but are comfortable and cozy. The other amenities are air conditioned rooms, TV with cable/DTH connection, a mini fridge, a sofa, coffee table, a locker facility, a wardrobe, and an intercom facility. The attached washrooms come with 24x7 running hot water, a bathtub, shower curtains, and complementary toiletries. Folding beds are also provided in the rooms upon the requests of the guests.

Bed Type: King-sized/Twin-sized beds that cannot be joined
Extra Mattress: Folding Bed Available
Room Type: Smoking


"""
2427256,Treebo Athithi Inn,3,,,1954,,India,Coimbatore,/2427/2427256/images/fEATURE_iMAGES_tn.jpg,"""Treebo Athithi Inn, Coimbatore 

A modern property set amidst the up-and-coming neighborhood of Saravanampatti in Coimbatore, Treebo Athithi Inn has 14 rooms offering comfortable stays. This couple-friendly property is situated at a distance of 9.7 km from the Coimbatore International Airport, 10.7 km from the Coimbatore Railway Station, and 8.2 km from the Gandhipuram Central Bus Stand. Assured essentials at Treebo Athithi Inn include air-conditioning, free Wifi, complimentary breakfast, television with cable/DTH connection, and Treebo-branded toiletries. 

The rooms here are categorized as Oak (7) and Maple (7), and are equipped with a cozy queen bed (with fresh linen), intercom facility, a wardrobe, a study table/chair, and an attached bathroom having shower cabinets and providing running hot/cold water. The breakfast is served directly in guests rooms and includes vegetarian dishes from the South Indian and North Indian cuisines. 

Amenities provided by the hotel include an elevator providing easy access to every floor, ironing board (available on request), prompt room service, round-the-clock security, and a travel desk. Parking space for 10 two-wheelers and 6 four-wheelers is available within the compound. However, this is solely at the discretion and risk of the guest, and the hotel shall not be held responsible/liable for issues arising out of the same.  

Room Descriptions

Oak

The Oak rooms can accommodate 2 adults and 1 child and are equipped with intercom facility, a cozy bed, a wardrobe, a study table/chair, and an attached bathroom having shower cabinets and providing running cold/hot water. Standard offerings such as air-conditioning, free Wifi, complimentary (vegetarian) breakfast, television with DTH/cable connection, and branded toiletries are also included in the room booking.

Bed Type: Queen Size
Extra Mattress: Available
Room Type: Non-smoking

Maple
The Maple rooms can accommodate 3 adults and 1 child, and come with a cozy bed, a study table/chair, a wardrobe, intercom facility and an attached bathroom having shower cabinets and providing running hot/cold water. Free Wifi, air-conditioning, television with DTH/cable facility, complimentary breakfast, and Treebo-branded toiletries are also offered. 
Bed Type: Joinable Twin Bed
Extra Mattress: Available
Room Type: Non-smoking


""
"
2427370,Treebo Vinayak In,3,,,,Near Railway Station,India,Coimbatore,/2427/2427370/images/facade_tn.jpg,"""If youre on the lookout for hotels near the Coimbatore Railway Station, youll find that the perfect choice would be Treebo Vinayak In on Geetha Hall Road. This newly-constructed, modern hotel is situated 350 metres from the railway station and is ideal for business travellers, medical tourists, foreigners, and solo travellers. If youre travelling by flight, the Coimbatore International Airport is 10.2 km away from the hotel, while the Gandhipuram Bus Stand is 3.3 km away. This hotel boasts an inventory of 29 Maple (deluxe) rooms spread over 2 floors. Each air conditioned room comes with a comfortable bed well made with fresh linens, an intercom, a television with DTH/cable connection, a fan, and an ensuite bathroom with hot water. A few rooms also come with a luggage shelf, locker, wardrobe, study table and chair, coffee table, sofa chair, large windows to bring in natural light, and shower cabinets. You can also enjoy the standard Treebo offerings of free WiFi, branded toiletries, and a complimentary breakfast. When it comes to the amenities offered on-site you can expect an elevator, the provision for an ironing board, a stocked pantry, prompt room service, round-the-clock security, and the provision for a private cab on request. The hotel has an in-house restaurant that serves delicious North Indian and South Indian food in both vegetarian and non-vegetarian varieties. You can also enjoy your complimentary buffet breakfast in this restaurant and choose from several delicious North Indian and South Indian breakfast foods. The hotel also offers free parking for 20 two-wheelers and 10 four-wheelers on site. However keep in mind that the hotel doesnt accept local IDs or allow unmarried couples onsite. If youre looking to get to know the city better, you can visit sites like Isha Yoga Centre, Dhyanalinga Temple, Vellingiri Hill Temple, and Kovai Kutralam Falls. If youre here on business, the corporate offices of LIC, Vodafone, Aircel and SBI are located here. Major offices like the District Collectorate, the District Court, and Government Arts College are also located close by. For a bit of shopping and entertainment you can head to Brookefields Mall or Cheran Towers. You can also visit Nilgiris for any essentials you might need. In case of a medical emergency, you can rush to KG Hospital, which is about 600m away from the hotel. If youre looking for more restaurant options, you can dine at Sree Annapoorna Hotel, RHR Hotel, Annalakshmi, Underworld, and Sree Subbu Mess. * Construction work is underway on the 3rd and 4th floors of this hotel.
""
"
1340338,Sri NA Residency,1,2.5,4,1456,Near Airport,India,Coimbatore,/1340/1340338/images/C09A2212_tn.jpg,""
2427910,FabHotel Royal Castle Gandhipuram,3,4.5,218,2021,,India,Coimbatore,/2427/2427910/images/001_tn.jpg,"<p><b>Property Location: </b> With a stay at FabHotel Royal Castle Gandhipuram in Coimbatore (Gandhipuram), you'll be within a 15-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 3.3 mi (5.3 km) from PSG College of Technology and 3.7 mi (6 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 30 air-conditioned rooms featuring flat-screen televisions. Complimentary wired Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms with showers are provided. Conveniences include separate sitting areas and ceiling fans, and housekeeping is provided daily.</p><p><b>Dining: </b> At FabHotel Royal Castle Gandhipuram, enjoy a satisfying meal at the restaurant. A complimentary continental breakfast is served daily from 7 AM to 10:30 AM.</p>"
2427920,FabHotel Sam Residency Gandhipuram,3,3.5,36,1379,,India,Coimbatore,/2427/2427920/images/001_(Copy)_tn.jpg,"<p><b>Property Location: </b> With a stay at FabHotel Sam Residency Gandhipuram in Coimbatore, you'll be within a 15-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 3 mi (4.8 km) from PSG College of Technology and 4.2 mi (6.8 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 27 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms with showers are provided.</p><p><b>Dining: </b> At FabHotel Sam Residency Gandhipuram, enjoy a satisfying meal at the restaurant. A complimentary continental breakfast is served daily from 7 AM to 10:30 AM.</p><p><b>Business, Other Amenities: </b> Guests will find features like newspapers in the lobby (surcharge).</p>"
2427928,FabHotel Thejas Paaradise Airport,3,4.5,7,1753,Avinashi Road,India,Coimbatore,/2427/2427928/images/001_tn.jpg,"""FabHotel Thejas Paaradise combines great price, modern dcor, and superior customer service to provide a delightful stay to business travelers, families, and students. Guests should book this hotel to get:

A stellar location close to Coimbatore International Airport and offices of major corporates such as Wipro, Tidel Park Coimbatore IT SEZ, among others
Minimalist AC rooms with all basic amenities such as TV, sitting areas, attached bathrooms, laptop table, and Wi-Fi
Easy access to major educational institutions such as Coimbatore Institute of Technology and Coimbatore Medical College
Where We Are Located
FabHotel Thejas Paaradise is located on Kamaraja Road, near The Hindu Office (650 m).
The closest railway station is Coimbatore Junction (8.7 km) and the Coimbatore International Airport is 4.7 km or 10 minutes by cab.
FabHotel Thejas Paaradise is located close to the citys major educational institutions such as Coimbatore Institute of Technology (2.5 km) and Coimbatore Medical College (2.0 km).
The hotel is located about 2 km away from offices of major business such as Wipro Technologies, L&T Construction, Owler India Pvt. Ltd., among others.
Our Rooms and Amenities
FabHotel Thejas Paaradise provides minimalistic and modern dcor rooms adorned with FabHotel colors.
The airy rooms are well-equipped with amenities like spotless linens, LCD TVs, wardrobe, chair and table, and attached bathroom with 24-hour running hot and cold water.
The hotel provides facilities such as parking, 24-hour operational front desk, 24x7 security, 100% power backup, lift, pick and drop service, and free Wi-Fi access.
Guests can also use the conference room to conduct meetings and corporate training sessions.
Where to Eat
Guests can enjoy a wide array of delicious dishes in a warm ambiance at the hotels in-house restaurant  The Best Biryani Restaurant.
FabHotel Thejas Paaradise provides a wholesome, complimentary, Indo-Continental breakfast compliments the hotel. Guests can also order sumptuous meals in bed by ordering from room service.
Foodies can find plenty of restaurants and cafes nearby such as Goli Vada Pav, Doods Burger, and Mothers Cafe.
What Youll Love
Sightseeing: Guests looking to go sightseeing close to the hotel can visit the Regional Science Centre and Science Museum (2 km) and Lord Ganesha Temple (4.3 km) for a fun-filled day.
Night Life: Party hunters can head to Z Bar (5.2 km), WXYZ  Hotel Aloft (650 m), and He Brews Irish Bar (3.4 km) to grab some drinks, dinner, and dance.""
""We are the fastest growing budget hotels brand in India with over 7500+ rooms in 300+ hotels across 25+ cities in India. All our rooms and hotel properties are spacious, stylish, and contemporary, and are fitted with all modern amenities so that you have a relaxed and consistent travel experience.
Most of our hotel properties are located close to business hubs or popular tourist sites and easily accessible by public transport, so you dont have to waste time or money in travelling to your place of business.""

<b>Payment Information</b>
FabHotel Thejas Paaradise Airport accepts only cash payments at the property."
2428010,FabHotel Thaai Railway Station,3,3.5,21,1894,Near Railway Station,India,Coimbatore,/2428/2428010/images/003_(Copy)_tn.jpg,"<p><b>Property Location: </b> With a stay at FabHotel Thaai Railway Station in Coimbatore, you'll be within a 15-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 3.2 mi (5.2 km) from PSG College of Technology and 3.6 mi (5.9 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 42 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms with showers are provided. Conveniences include ceiling fans, and housekeeping is provided daily.</p><p><b>Dining: </b> Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's room service (during limited hours). For your convenience, a complimentary breakfast is served daily.</p><p><b>Business, Other Amenities: </b> Guests will find features like newspapers in the lobby (surcharge).</p>"
2428022,FabHotel Jansi Deluxe Gandhipuram,3,4.0,6,1343,,India,Coimbatore,/2428/2428022/images/004_tn.jpg,"<p><b>Property Location: </b> With a stay at FabHotel Jansi Deluxe Gandhipuram in Coimbatore (Gandhipuram), you'll be within a 15-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 2.9 mi (4.6 km) from PSG College of Technology and 3.6 mi (5.9 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Stay in one of 38 guestrooms featuring LCD televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries. Conveniences include desks and complimentary newspapers, and housekeeping is provided daily.</p><p><b>Dining: </b> Take advantage of the hotel's room service (during limited hours). Continental breakfasts are available daily from 7:30 AM to 10 AM for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include dry cleaning/laundry services, a 24-hour front desk, and luggage storage.</p>"
2429092,Hotel Navaratna,2,3.5,73,2688,RS Puram,India,Coimbatore,/2429/2429092/images/GNGH.v1_tn.jpg,""
